Date,Close
4/12/2018 16:00:00,158.07
4/13/2018 16:00:00,156.71
4/16/2018 16:00:00,157.89
4/17/2018 16:00:00,160.91
4/18/2018 16:00:00,148.79
4/19/2018 16:00:00,147.7
4/20/2018 16:00:00,144.9
4/23/2018 16:00:00,145.86
4/24/2018 16:00:00,145.56
4/25/2018 16:00:00,145.94
4/26/2018 16:00:00,146.72
4/27/2018 16:00:00,146.48
4/30/2018 16:00:00,144.96
5/1/2018 16:00:00,145
5/2/2018 16:00:00,142.45
5/3/2018 16:00:00,141.99
5/4/2018 16:00:00,143.91
5/7/2018 16:00:00,143.22
5/8/2018 16:00:00,143
5/9/2018 16:00:00,142.61
5/10/2018 16:00:00,144.24
5/11/2018 16:00:00,144.14
5/14/2018 16:00:00,144.3
5/15/2018 16:00:00,143.74
5/16/2018 16:00:00,144.63
5/17/2018 16:00:00,144.5
5/18/2018 16:00:00,144.5
5/21/2018 16:00:00,145.49
5/22/2018 16:00:00,145.09
5/23/2018 16:00:00,144.67
5/24/2018 16:00:00,144.07
5/25/2018 16:00:00,143.64
5/29/2018 16:00:00,141.22
5/30/2018 16:00:00,142.62
5/31/2018 16:00:00,141.31
6/1/2018 16:00:00,141.95
6/4/2018 16:00:00,143.04
6/5/2018 16:00:00,143.7
6/6/2018 16:00:00,144.71
6/7/2018 16:00:00,145.36
6/8/2018 16:00:00,146.14
6/11/2018 16:00:00,146.58
6/12/2018 16:00:00,146.87
6/13/2018 16:00:00,146.35
6/14/2018 16:00:00,145.2
6/15/2018 16:00:00,145.39
6/18/2018 16:00:00,144.48
6/19/2018 16:00:00,143.9
6/20/2018 16:00:00,143.9
6/21/2018 16:00:00,141.25
6/22/2018 16:00:00,141.28
6/25/2018 16:00:00,138.79
6/26/2018 16:00:00,139.08
6/27/2018 16:00:00,137.48
6/28/2018 16:00:00,140.04
6/29/2018 16:00:00,139.7
7/2/2018 16:00:00,139.86
7/3/2018 13:00:00,139.57
7/5/2018 16:00:00,141.43
7/6/2018 16:00:00,142.48
7/9/2018 16:00:00,144.39
7/10/2018 16:00:00,144.71
7/11/2018 16:00:00,144.94
7/12/2018 16:00:00,146.45
7/13/2018 16:00:00,145.9
7/16/2018 16:00:00,145.46
7/17/2018 16:00:00,143.49
7/18/2018 16:00:00,144.52
7/19/2018 16:00:00,149.24
7/20/2018 16:00:00,146.35
7/23/2018 16:00:00,145.7
7/24/2018 16:00:00,146.38
7/25/2018 16:00:00,146.62
7/26/2018 16:00:00,146.71
7/27/2018 16:00:00,145.15
7/30/2018 16:00:00,145.49
7/31/2018 16:00:00,144.93
8/1/2018 16:00:00,143.5
8/2/2018 16:00:00,142.96
8/3/2018 16:00:00,147.7
8/6/2018 16:00:00,146.03
8/7/2018 16:00:00,147.01
8/8/2018 16:00:00,146.89
8/9/2018 16:00:00,144.77
8/10/2018 16:00:00,144.48
8/13/2018 16:00:00,142.71
8/14/2018 16:00:00,143.36
8/15/2018 16:00:00,143.91
8/16/2018 16:00:00,145.34
8/17/2018 16:00:00,146.06
8/20/2018 16:00:00,146.51
8/21/2018 16:00:00,145.97
8/22/2018 16:00:00,145.24
8/23/2018 16:00:00,145.37
8/24/2018 16:00:00,146.04
8/27/2018 16:00:00,146.69
8/28/2018 16:00:00,146.59
8/29/2018 16:00:00,147.54
8/30/2018 16:00:00,145.93
8/31/2018 16:00:00,146.48
9/4/2018 16:00:00,145.68
9/5/2018 16:00:00,146.66
9/6/2018 16:00:00,146.39
9/7/2018 16:00:00,145.45
9/10/2018 16:00:00,145.65
9/11/2018 16:00:00,146.49
9/12/2018 16:00:00,146.57
9/13/2018 16:00:00,148.95
9/14/2018 16:00:00,148.33
9/17/2018 16:00:00,147.94
9/18/2018 16:00:00,148.56
9/19/2018 16:00:00,149.06
9/20/2018 16:00:00,151.15
9/21/2018 16:00:00,151.35
9/24/2018 16:00:00,150.03
9/25/2018 16:00:00,148.91
9/26/2018 16:00:00,151.61
9/27/2018 16:00:00,151.5
9/28/2018 16:00:00,151.21
10/1/2018 16:00:00,153
10/2/2018 16:00:00,153.75
10/3/2018 16:00:00,153.22
10/4/2018 16:00:00,151.31
10/5/2018 16:00:00,149.03
10/8/2018 16:00:00,148.39
10/9/2018 16:00:00,147.24
10/10/2018 16:00:00,142.69
10/11/2018 16:00:00,139.02
10/12/2018 16:00:00,140.85
10/15/2018 16:00:00,141.13
10/16/2018 16:00:00,145.12
10/17/2018 16:00:00,134.05
10/18/2018 16:00:00,130.55
10/19/2018 16:00:00,129.1
10/22/2018 16:00:00,130.02
10/23/2018 16:00:00,131.21
10/24/2018 16:00:00,127.21
10/25/2018 16:00:00,126.45
10/26/2018 16:00:00,124.79
10/29/2018 16:00:00,119.64
10/30/2018 16:00:00,115.4
10/31/2018 16:00:00,115.43
11/1/2018 16:00:00,116.83
11/2/2018 16:00:00,115.67
11/5/2018 16:00:00,120.06
11/6/2018 16:00:00,123.12
11/7/2018 16:00:00,124.84
11/8/2018 16:00:00,123.38
11/9/2018 16:00:00,123.54
11/12/2018 16:00:00,120.9
11/13/2018 16:00:00,120.84
11/14/2018 16:00:00,120.2
11/15/2018 16:00:00,121.44
11/16/2018 16:00:00,121.57
11/19/2018 16:00:00,120.31
11/20/2018 16:00:00,117.2
11/21/2018 16:00:00,118.57
11/23/2018 13:00:00,117.19
11/26/2018 16:00:00,119.56
11/27/2018 16:00:00,120.03
11/28/2018 16:00:00,123
11/29/2018 16:00:00,121.48
11/30/2018 16:00:00,124.27
12/3/2018 16:00:00,125.31
12/4/2018 16:00:00,121.6
12/6/2018 16:00:00,123.91
12/7/2018 16:00:00,119.34
12/10/2018 16:00:00,121.13
12/11/2018 16:00:00,120.89
12/12/2018 16:00:00,121.16
12/13/2018 16:00:00,120.73
12/14/2018 16:00:00,119.9
12/17/2018 16:00:00,116.1
12/18/2018 16:00:00,116.65
12/19/2018 16:00:00,116.43
12/20/2018 16:00:00,113.02
12/21/2018 16:00:00,110.94
12/24/2018 13:00:00,107.57
12/26/2018 16:00:00,111.39
12/27/2018 16:00:00,113.78
12/28/2018 16:00:00,113.03
12/31/2018 16:00:00,113.67
1/2/2019 16:00:00,115.21
1/3/2019 16:00:00,112.91
1/4/2019 16:00:00,117.32
1/7/2019 16:00:00,118.15
1/8/2019 16:00:00,119.83
1/9/2019 16:00:00,120.69
1/10/2019 16:00:00,121.79
1/11/2019 16:00:00,121.46
1/14/2019 16:00:00,120.39
1/15/2019 16:00:00,121.73
1/16/2019 16:00:00,121.62
1/17/2019 16:00:00,122.19
1/18/2019 16:00:00,123.82
1/22/2019 16:00:00,122.52
1/23/2019 16:00:00,132.89
1/24/2019 16:00:00,132.53
1/25/2019 16:00:00,133.97
1/28/2019 16:00:00,134.27
1/29/2019 16:00:00,134.33
1/30/2019 16:00:00,134.38
1/31/2019 16:00:00,134.42
2/1/2019 16:00:00,134.1
2/4/2019 16:00:00,135.19
2/5/2019 16:00:00,135.55
2/6/2019 16:00:00,136.32
2/7/2019 16:00:00,133.19
2/8/2019 16:00:00,133.71
2/11/2019 16:00:00,133.99
2/12/2019 16:00:00,136.05
2/13/2019 16:00:00,137.52
2/14/2019 16:00:00,136.48
2/15/2019 16:00:00,138.03
2/19/2019 16:00:00,138.7
2/20/2019 16:00:00,138
2/21/2019 16:00:00,137.84
2/22/2019 16:00:00,139.25
2/25/2019 16:00:00,139.46
2/26/2019 16:00:00,139.72
2/27/2019 16:00:00,139.17
2/28/2019 16:00:00,138.13
3/1/2019 16:00:00,139.2
3/4/2019 16:00:00,138.43
3/5/2019 16:00:00,137.88
3/6/2019 16:00:00,136.98
3/7/2019 16:00:00,135.36
3/8/2019 16:00:00,135.09
3/11/2019 16:00:00,137.71
3/12/2019 16:00:00,138.28
3/13/2019 16:00:00,138.56
3/14/2019 16:00:00,138.79
3/15/2019 16:00:00,139.43
3/18/2019 16:00:00,140.21
3/19/2019 16:00:00,140.49
3/20/2019 16:00:00,139.6
3/21/2019 16:00:00,141.44
3/22/2019 16:00:00,139.45
3/25/2019 16:00:00,139.18
3/26/2019 16:00:00,140.22
3/27/2019 16:00:00,139.24
3/28/2019 16:00:00,139.92
3/29/2019 16:00:00,141.1
4/1/2019 16:00:00,143.3
4/2/2019 16:00:00,143
4/3/2019 16:00:00,143.63
4/4/2019 16:00:00,142.78
4/5/2019 16:00:00,143.28
4/8/2019 16:00:00,143.39
4/9/2019 16:00:00,142.11
4/10/2019 16:00:00,143.02
4/11/2019 16:00:00,143.78
4/12/2019 16:00:00,144.35
4/15/2019 16:00:00,143.9
4/16/2019 16:00:00,145.14
4/17/2019 16:00:00,139.11
4/18/2019 16:00:00,140.33
4/22/2019 16:00:00,138.89
4/23/2019 16:00:00,140.44
4/24/2019 16:00:00,139.95
4/25/2019 16:00:00,138.63
4/26/2019 16:00:00,139.44
4/29/2019 16:00:00,139.05
4/30/2019 16:00:00,140.27
5/1/2019 16:00:00,140.56
5/2/2019 16:00:00,139.59
5/3/2019 16:00:00,140.25
5/6/2019 16:00:00,140.38
5/7/2019 16:00:00,137.64
5/8/2019 16:00:00,138
5/9/2019 16:00:00,135.34
5/10/2019 16:00:00,135.32
5/13/2019 16:00:00,131.42
5/14/2019 16:00:00,133.31
5/15/2019 16:00:00,134.4
5/16/2019 16:00:00,135.88
5/17/2019 16:00:00,134.32
5/20/2019 16:00:00,135.12
5/21/2019 16:00:00,136.45
5/22/2019 16:00:00,136.35
5/23/2019 16:00:00,132.39
5/24/2019 16:00:00,132.28
5/28/2019 16:00:00,130.46
5/29/2019 16:00:00,129.69
5/30/2019 16:00:00,129.57
5/31/2019 16:00:00,126.99
6/3/2019 16:00:00,128.27
6/4/2019 16:00:00,132.69
6/5/2019 16:00:00,131.49
6/6/2019 16:00:00,132.22
6/7/2019 16:00:00,133.31
6/10/2019 16:00:00,134.74
6/11/2019 16:00:00,135.95
6/12/2019 16:00:00,134.87
6/13/2019 16:00:00,135.76
6/14/2019 16:00:00,135.15
6/17/2019 16:00:00,134.95
6/18/2019 16:00:00,136.38
6/19/2019 16:00:00,137.08
6/20/2019 16:00:00,138.85
6/21/2019 16:00:00,139.2
6/24/2019 16:00:00,139.35
6/25/2019 16:00:00,138.36
6/26/2019 16:00:00,138.52
6/27/2019 16:00:00,138.52
6/28/2019 16:00:00,137.9
7/1/2019 16:00:00,139.88
7/2/2019 16:00:00,140.22
7/3/2019 13:00:00,141.54
7/5/2019 16:00:00,141.38
7/8/2019 16:00:00,140.57
7/9/2019 16:00:00,139.33
7/10/2019 16:00:00,140.47
7/11/2019 16:00:00,141.24
7/12/2019 16:00:00,142.74
7/15/2019 16:00:00,143.32
7/16/2019 16:00:00,143.53
7/17/2019 16:00:00,143.07
7/18/2019 16:00:00,149.63
7/19/2019 16:00:00,149.68
7/22/2019 16:00:00,149.74
7/23/2019 16:00:00,150.38
7/24/2019 16:00:00,150.03
7/25/2019 16:00:00,150.39
7/26/2019 16:00:00,151.36
7/29/2019 16:00:00,150.88
7/30/2019 16:00:00,149.77
7/31/2019 16:00:00,148.24
8/1/2019 16:00:00,150.32
8/2/2019 16:00:00,147.25
8/5/2019 16:00:00,140.76
8/6/2019 16:00:00,140.73
8/7/2019 16:00:00,139.11
8/8/2019 16:00:00,140.1
8/9/2019 16:00:00,136.13
8/12/2019 16:00:00,133.67
8/13/2019 16:00:00,135.79
8/14/2019 16:00:00,131.25
8/15/2019 16:00:00,131.92
8/16/2019 16:00:00,133.76
8/19/2019 16:00:00,135.04
8/20/2019 16:00:00,133
8/21/2019 16:00:00,134.25
8/22/2019 16:00:00,134.32
8/23/2019 16:00:00,129.57
8/26/2019 16:00:00,129.99
8/27/2019 16:00:00,131.17
8/28/2019 16:00:00,132.76
8/29/2019 16:00:00,134.88
8/30/2019 16:00:00,135.53
9/3/2019 16:00:00,134.1
9/4/2019 16:00:00,136.32
9/5/2019 16:00:00,140.97
9/6/2019 16:00:00,140.57
9/9/2019 16:00:00,142.6
9/10/2019 16:00:00,145.05
9/11/2019 16:00:00,143.6
9/12/2019 16:00:00,143.62
9/13/2019 16:00:00,143.67
9/16/2019 16:00:00,142.48
9/17/2019 16:00:00,142.2
9/18/2019 16:00:00,142.22
9/19/2019 16:00:00,142.97
9/20/2019 16:00:00,141.88
9/23/2019 16:00:00,142.07
9/24/2019 16:00:00,141.68
9/25/2019 16:00:00,143.16
9/26/2019 16:00:00,143.55
9/27/2019 16:00:00,143.24
9/30/2019 16:00:00,145.42
10/1/2019 16:00:00,143.66
10/2/2019 16:00:00,141.69
10/3/2019 16:00:00,142.02
10/4/2019 16:00:00,142.99
10/7/2019 16:00:00,141.28
10/8/2019 16:00:00,138.38
10/9/2019 16:00:00,139.67
10/10/2019 16:00:00,141.13
10/11/2019 16:00:00,142.76
10/14/2019 16:00:00,142.04
10/15/2019 16:00:00,143
10/16/2019 16:00:00,142.11
10/17/2019 16:00:00,134.26
10/18/2019 16:00:00,134.09
10/21/2019 16:00:00,132.58
10/22/2019 16:00:00,133.96
10/23/2019 16:00:00,134.38
10/24/2019 16:00:00,134.07
10/25/2019 16:00:00,135.44
10/28/2019 16:00:00,135.97
10/29/2019 16:00:00,133.82
10/30/2019 16:00:00,135.25
10/31/2019 16:00:00,133.73
11/1/2019 16:00:00,135.53
11/4/2019 16:00:00,137.67
11/5/2019 16:00:00,137.89
11/6/2019 16:00:00,138.78
11/7/2019 16:00:00,137.69
11/8/2019 16:00:00,137.61
11/11/2019 16:00:00,135.47
11/12/2019 16:00:00,135.59
11/13/2019 16:00:00,134.48
11/14/2019 16:00:00,134
11/15/2019 16:00:00,134.4
11/18/2019 16:00:00,134.31
11/19/2019 16:00:00,134.52
11/20/2019 16:00:00,133.2
11/21/2019 16:00:00,133.84
11/22/2019 16:00:00,134.34
11/25/2019 16:00:00,135.97
11/26/2019 16:00:00,135.09
11/27/2019 16:00:00,133.77
11/29/2019 13:00:00,134.45
12/2/2019 16:00:00,132.91
12/3/2019 16:00:00,132.12
12/4/2019 16:00:00,131.99
12/5/2019 16:00:00,131.91
12/6/2019 16:00:00,133.22
12/9/2019 16:00:00,133.92
12/10/2019 16:00:00,133.91
12/11/2019 16:00:00,133.76
12/12/2019 16:00:00,135.32
12/13/2019 16:00:00,134.21
12/16/2019 16:00:00,134.13
12/17/2019 16:00:00,134.22
12/18/2019 16:00:00,134.41
12/19/2019 16:00:00,134.56
12/20/2019 16:00:00,135.59
12/23/2019 16:00:00,135.55
12/24/2019 13:00:00,134.98
12/26/2019 16:00:00,134.91
12/27/2019 16:00:00,135.27
12/30/2019 16:00:00,132.81
